Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR,,
54808,05:48:08,1254.7314,7740.8849,1e78,0f,2,00d2,21,143c,65,57,25,7a,49,056d,3734,78,,
54808,05:48:08,1254.7303,7740.887,1da8,0,1,0,21,143c,65,57,25,7a,48,06b2,36b9,6e,,
54809,05:48:09,1254.7288,7740.8899,1d08,0,5,0,0,12ac,65,57,23,7a,48,06b2,36b9,6e,,
54809,05:48:09,1254.7279,7740.8919,1c4c,0,5,0,0,12ac,65,57,23,7a,49,06bf,370a,6c,,
54810,05:48:10,1254.7264,7740.8947,1b6c,0,5,0,0,1284,65,57,21,7a,49,06bf,370a,6c,,
54810,05:48:10,1254.7255,7740.8966,1a78,0,5,0,0,1284,65,57,21,7a,49,06a7,373f,5,,
54811,05:48:11,1254.7242,7740.8993,1a0c,2e,2,20,10,120c,64,57,1f,7a,49,06a7,373f,5,,
54811,05:48:11,1254.7233,7740.9011,19f0,0c,2,161,10,120c,64,57,1f,7a,49,06be,3711,40,,
54812,05:48:12,1254.722,7740.9038,1a10,55,2,119,36,1388,68,57,20,7a,49,06be,3711,40,,
54812,05:48:12,1254.7211,7740.9056,1a4c,25,2,022e,36,1388,68,57,20,7a,49,768,371e,4e,,
54813,05:48:13,1254.7197,7740.9083,1984,0,1,86,18,16d0,6d,57,20,7a,49,768,371e,4e,,
54813,05:48:13,1254.7187,7740.91,1a0c,0,1,0,18,1600,6d,57,20,7a,4a,600,3700,54,,
54814,05:48:14,1254.7173,7740.9126,1990,17,1,6,0a,1100,66,57,1f,7a,4a,600,3700,54,,
54814,05:48:14,1254.7163,7740.9142,19e8,48,2,138,0a,1100,66,57,1f,7a,49,600,3700,57,,
54815,05:48:15,1254.715,7740.9169,19e4,20,2,025b,6a,1a00,6d,57,20,7a,49,600,3700,57,,
54815,05:48:15,1254.7141,7740.9187,1a28,1d,2,01c0,6a,1a00,6d,57,20,7a,4a,600,3700,76,,
54816,05:48:16,1254.7129,7740.9216,1ab4,1a,2,01cc,50,1800,6f,57,21,7a,4a,600,3700,76,,
54816,05:48:16,1254.712,7740.9235,1b2c,18,2,01cb,50,1800,6f,57,21,7a,49,500,3700,75,,
54817,05:48:17,1254.7107,7740.9264,1b74,19,2,01b9,49,1800,6c,57,22,7a,49,500,3700,75,,
54817,05:48:17,1254.7098,7740.9283,1c00,1e,2,01de,49,1800,6c,57,22,7a,48,600,3700,6e,,
54818,05:48:18,1254.7084,7740.9312,1c88,46,2,029f,64,2000,71,57,24,7a,48,600,3700,6e,,
54818,05:48:18,1254.7075,7740.9332,1d40,47,2,031b,64,2000,71,57,24,7a,49,800,3700,76,,
54819,05:48:19,1254.7061,7740.9363,1e34,38,2,02dc,64,233c,7d,57,25,7a,49,898,372f,76,,
54819,05:48:19,1254.705,7740.9383,1eb8,38,2,030a,64,233c,7d,57,25,7a,4a,08c1,372f,79,,
54820,05:48:20,1254.7032,7740.9414,1f74,39,2,326,67,256c,83,57,27,7a,4a,08c1,372f,79,,
54820,05:48:20,1254.7019,7740.9434,2034,36,2,032c,67,256c,83,57,27,7a,4a,924,373b,7b,,
54821,05:48:21,1254.6999,7740.9466,20f0,34,2,032a,64,24cc,85,57,29,7a,4a,924,373b,7b,,
54821,05:48:21,1254.6985,7740.9487,2154,2c,2,314,64,24cc,85,57,29,7a,4a,08b8,3733,89,,
54822,05:48:22,1254.6964,7740.9521,2188,0a,2,146,2b,175c,7a,57,28,7a,4a,08b8,3733,89,,
54822,05:48:22,1254.695,7740.9544,2190,0,1,1,2b,175c,7a,57,28,7a,49,791,3738,5,,
54823,05:48:23,1254.693,7740.9579,20dc,25,2,004d,0e,1338,6b,57,29,7a,49,791,3738,5,,
54823,05:48:23,1254.6918,7740.9602,1ff8,0e,2,01b1,0e,1338,6b,57,29,7a,49,656,371a,6b,,
54824,05:48:24,1254.69,7740.9636,1f10,1,2,000e,10,13b0,68,57,27,7a,49,656,371a,6b,,
54824,05:48:24,1254.689,7740.9659,1f84,39,2,75,10,1300,68,57,27,7a,49,800,3700,6e,,
54825,05:48:25,1254.6875,7740.9693,1fb0,4b,2,255,51,1c00,72,57,27,7a,49,800,3700,6e,,
54825,05:48:25,1254.6866,7740.9717,2040,29,2,309,51,1c00,72,57,27,7a,49,800,3700,7d,,
54826,05:48:26,1254.6851,7740.9751,2094,8,2,017c,2f,1700,76,57,28,7a,49,800,3700,7d,,
54826,05:48:26,1254.6841,7740.9774,2098,8,2,00c6,2f,1700,76,57,28,7a,49,600,3700,6a,,
54827,05:48:27,1254.6825,7740.9809,2078,4f,2,028e,54,1b00,72,57,29,7a,49,600,3700,6a,,
54827,05:48:27,1254.6815,7740.9832,2144,30,2,031f,54,1b00,72,57,29,7a,49,900,3700,79,,
54828,05:48:28,1254.6799,7740.9868,21d0,15,2,024b,48,1d00,7f,57,2a,7a,49,900,3700,79,,
54828,05:48:28,1254.6788,7740.9893,21f8,0e,2,01fa,48,1d00,7f,57,2a,7a,4a,600,3700,7c,,
54829,05:48:29,1254.6773,7740.9929,2204,13,2,018a,32,1800,72,57,2a,7a,4a,600,3700,7c,,
54829,05:48:29,1254.6762,7740.9953,2208,0a,2,013d,32,1800,72,57,2a,7a,49,600,3700,7f,,
54830,05:48:30,1254.6747,7740.999,221c,38,2,00ee,1e,15e0,69,57,2a,7a,49,066d,3748,7f,,
54830,05:48:30,1254.6736,7741.0014,221c,2f,2,280,1e,15e0,69,57,2a,7a,49,090a,3740,75,,
54831,05:48:31,1254.6721,7741.0051,22b0,29,2,02dc,57,2300,7a,57,2b,7a,49,090a,3740,75,,
54831,05:48:31,1254.6711,7741.0076,2304,18,2,200,57,2300,7a,57,2b,7a,49,07b0,3752,7b,,
54832,05:48:32,1254.6695,7741.0114,2334,18,2,01f2,3c,1a40,74,57,2c,7a,49,07b0,3752,7b,,
54832,05:48:32,1254.6684,7741.0139,2358,18,2,01f5,3c,1a40,74,57,2c,7a,49,076f,372a,77,,
54833,05:48:33,1254.6669,7741.0177,2370,20,2,022f,42,1c5c,73,57,2c,7a,49,076f,372a,77,,
54833,05:48:33,1254.6658,7741.0203,2404,34,2,02d0,42,1c5c,73,57,2c,7a,49,098c,3746,79,,
54834,05:48:34,1254.6642,7741.0241,24a8,34,2,339,5e,25a8,82,57,2e,7a,49,098c,3746,79,,
54834,05:48:34,1254.6632,7741.0268,2528,2d,2,354,5e,25a8,82,57,2e,7a,4a,0a2c,3731,7b,,
54835,05:48:35,1254.6616,7741.0308,25bc,30,2,331,5b,24e0,89,57,2f,7a,4a,0a2c,3731,7b,,
54835,05:48:35,1254.6605,7741.0335,2630,27,2,031f,5b,2400,89,57,2f,7a,4b,900,3700,86,,
54836,05:48:36,1254.6589,7741.0375,2668,14,2,246,40,1c00,82,57,30,7a,4b,900,3700,86,,
54836,05:48:36,1254.6578,7741.0402,269c,12,2,01d5,40,1c00,82,57,30,7a,4a,800,3700,81,,
54837,05:48:37,1254.6561,7741.0443,26b8,12,2,01cb,34,1900,76,57,30,7a,4a,800,3700,81,,
54837,05:48:37,1254.655,7741.0471,26d0,3f,2,027f,34,1900,76,57,30,7a,48,0a00,3700,70,,
54838,05:48:38,1254.6534,7741.0512,2758,61,2,410,75,2b00,89,57,31,7a,48,0a00,3700,70,,
54838,05:48:38,1254.6522,7741.054,286c,62,2,056e,75,2b00,89,57,31,7a,4b,0f00,3700,82,,
54839,05:48:39,1254.6504,7741.0582,2978,60,2,05ab,9a,2c00,b3,57,34,7a,4b,0f00,3700,82,,
54839,05:48:39,1254.6492,7741.0612,2ab0,5f,2,05d5,9a,2c00,b3,57,34,7a,4a,0f00,3700,8a,,
54840,05:48:40,1254.6472,7741.0657,2be8,5d,2,05dd,9a,2d00,b6,57,37,7a,4a,0f00,3700,8a,,
54840,05:48:40,1254.646,7741.0689,2d1c,58,2,592,9a,2d00,b6,57,37,7a,4a,0.00E+00,3700,8c,,
54841,05:48:41,1254.644,7741.0738,2dcc,56,2,560,89,2c4c,aa,57,39,7a,4a,0ef9,375a,8c,,
54841,05:48:41,1254.6427,7741.0771,2e9c,4f,2,4e05,89,2c4c,aa,57,39,7a,49,0.00E+00,372c,91,,
54842,05:48:42,1254.6406,7741.0823,2be4,0,1,005e,3,2e05,82,57,39,7a,49,0.00E+00,372c,91,,
54842,05:48:42,1254.6393,7741.0857,2084,3b,2,84,3,2e05,82,57,39,7a,49,763,3734,71,,
54843,05:48:43,1254.6373,7741.091,20f4,72,2,391,70,1d4c,78,57,3a,7a,49,763,3734,71,,
54843,05:48:43,1254.636,7741.0945,2108,4a,2,044a,70,1d4c,78,57,3a,7a,47,0ad9,3746,77,,
54844,05:48:44,1254.634,7741.0997,217c,42,2,039f,71,2814,8a,57,3c,7a,47,0ad9,3746,77,,
54844,05:48:44,1254.6327,7741.1033,217c,14,2,021b,71,2814,8a,57,3c,7a,49,787,3738,70,,
54845,05:48:45,1254.6307,7741.1086,219c,2f,2,268,4b,2814,76,57,3c,7a,49,787,3738,70,,
54845,05:48:45,1254.6294,7741.1121,21a0,1d,2,023c,4b,2814,76,57,3c,7a,47,07a2,3734,7f,,
54846,05:48:46,1254.6274,7741.1173,216c,4,2,00f7,2d,166c,6d,57,3b,7a,47,07a2,3734,7f,,
54846,05:48:46,1254.626,7741.1208,20b8,0,1,0,2d,1600,6d,57,3b,7a,47,700,3700,71,,
54847,05:48:47,1254.624,7741.1258,2120,1e,2,013a,29,1500,68,57,39,7a,47,700,3700,71,,
54847,05:48:47,1254.6227,7741.1292,2088,8,2,01cd,29,1500,68,57,39,7b,47,600,3700,6c,,
54848,05:48:48,1254.6206,7741.1342,2030,0,1,0,0,1200,66,57,38,7b,47,600,3700,6c,,
54848,05:48:48,1254.6193,7741.1375,1fa8,0,1,0,0,1200,66,57,38,7b,47,700,3700,69,,
54849,05:48:49,1254.6173,7741.1423,1f0c,0,1,0,0,1200,65,57,36,7b,47,700,3700,69,,
54849,05:48:49,1254.6159,7741.1455,1eac,0,1,0,0,1200,65,57,36,7b,47,700,3700,5,,
54850,05:48:50,1254.6138,7741.1502,1e40,0,1,0,0,1200,65,57,35,7b,47,700,3700,5,,
54850,05:48:50,1254.6125,7741.1533,1dcc,0,1,0,0,1200,65,57,35,7b,47,700,3700,5,,
54851,05:48:51,1254.6105,7741.1578,1d64,0,1,0,0,1200,65,57,34,7b,47,700,3700,5,,
54851,05:48:51,1254.6094,7741.1608,1ce0,0,1,0,0,1200,65,57,34,7b,47,700,3600,5,,
54852,05:48:52,1254.6076,7741.1653,1c4c,0,5,0,0,1220,65,57,31,7b,47,737,36ed,5,,
54852,05:48:52,1254.6065,7741.1682,1bd8,0,5,0,0,1220,65,57,31,7b,47,6e00,3717,5,,
54853,05:48:53,1254.6048,7741.1725,1b44,0,5,0,0,11e4,64,57,30,7b,47,6e00,3717,5,,
54853,05:48:53,1254.6037,7741.1753,1ab0,0,5,0,0,11e4,64,57,30,7b,47,06a6,36ff,5,,
54854,05:48:54,1254.6022,7741.1794,1a2c,0,1,0,0,1194,64,57,2e,7b,47,06a6,36ff,5,,
54854,05:48:54,1254.6011,7741.182,1998,0,5,0,0,1194,64,57,2e,7b,47,668,372f,5,,
54855,05:48:55,1254.5995,7741.186,1940,0,5,0,0,11a8,63,57,2c,7b,47,668,372f,5,,
54855,05:48:55,1254.5985,7741.1885,18a0,0,5,0,0,11a8,63,57,2c,7b,47,062b,36e1,5,,
54856,05:48:56,1254.597,7741.1922,181c,0,5,0,0,116c,62,57,2a,7b,47,062b,36e1,5,,
54856,05:48:56,1254.5961,7741.1946,16a8,0,5,0,0,116c,62,57,2a,7b,47,04fd,36ff,55,,
54857,05:48:57,1254.5946,7741.1981,0.00E+00,0,5,005f,32,0d34,61,57,27,7b,47,04fd,36ff,55,,
54857,05:48:57,1254.5936,7741.2003,0.00E+00,0,5,81,32,0d00,61,57,27,7b,47,200,3600,73,,
54858,05:48:58,1254.5923,7741.2035,0.00E+00,0,5,007a,3f,0c00,5d,57,24,7b,47,200,3600,73,,
54858,05:48:58,1254.5915,7741.2055,0.00E+00,0,5,007c,3f,0c00,5d,57,24,7b,44,200,3600,6d,,
54859,05:48:59,1254.5903,7741.2084,0e0c,0,5,80,43,0b00,5c,57,20,7b,44,200,3600,6d,,
54859,05:48:59,1254.5896,7741.2103,0ddc,0,5,84,43,0b00,5c,57,20,7b,45,200,3600,72,,
54900,05:49:00,1254.5887,7741.2128,0.00E+00,0,5,80,41,0c00,5c,57,1c,7b,45,200,3600,72,,
54900,05:49:00,1254.5881,7741.2143,0e3c,0,5,82,41,0c00,5c,57,1c,7b,45,200,3600,71,,
54901,05:49:01,1254.5872,7741.2166,0.00E+00,0,5,83,46,0b00,5c,57,17,7b,45,200,3600,71,,
54901,05:49:01,1254.5867,7741.2179,0.00E+00,0,5,80,46,0b00,5c,57,17,7b,45,200,3600,71,,
54902,05:49:02,1254.5859,7741.2196,0.00E+00,0,5,80,42,0c00,5c,57,13,7b,45,200,3600,71,,
54902,05:49:02,1254.5855,7741.2207,0.00E+00,0,5,82,42,0c00,5c,57,13,7b,46,200,3600,72,,
54903,05:49:03,1254.5849,7741.2222,0.00E+00,0,5,85,46,0bcc,5b,57,10,7b,46,251,36b5,72,,
54903,05:49:03,1254.5845,7741.2231,0.00E+00,0,5,81,46,0bcc,5b,57,10,7b,46,241,36de,6f,,
54904,05:49:04,1254.5839,7741.2242,0.00E+00,0,5,83,43,0c94,5b,57,0b,7b,46,241,36de,6f,,
54904,05:49:04,1254.5836,7741.2247,0df4,0,5,88,43,0c94,5b,57,0b,7b,46,024f,36e4,75,,
54905,05:49:05,1254.5831,7741.2253,0df8,0,5,008c,49,0bb8,5c,57,7,7b,46,024f,36e4,75,,
54905,05:49:05,1254.5827,7741.2255,0.00E+00,0,5,87,49,0bb8,5c,57,7,7b,46,256,3656,71,,
54906,05:49:06,1254.5821,7741.2257,0.00E+00,0,5,008a,46,0c44,5c,57,6,7b,46,256,3656,71,,
54906,05:49:06,1254.5817,7741.2257,0de8,0,5,008d,46,0c44,5c,57,6,7b,47,248,3681,70,,
54907,05:49:07,1254.5811,7741.2256,0.00E+00,0,5,88,47,0c1c,5c,57,4,7b,47,248,3681,70,,
54907,05:49:07,1254.5808,7741.2255,0e3c,0,5,86,47,0c1c,5c,57,4,7b,47,025c,3681,70,,
54908,05:49:08,1254.5804,7741.2255,0.00E+00,0,5,008a,47,0ba4,5c,57,2,7b,47,025c,3681,70,,
54908,05:49:08,1254.5802,7741.2254,0.00E+00,0,5,87,47,0b00,5c,57,2,7b,47,200,3600,6f,,
54909,05:49:09,1254.58,7741.2254,0.00E+00,0,1,84,43,0b00,5c,57,2,7b,47,200,3600,6f,,
54909,05:49:09,1254.5799,7741.2253,0.00E+00,0,1,87,43,0b00,5c,57,2,7b,47,200,3600,70,,
54910,05:49:10,1254.5797,7741.2253,0de4,0,1,87,47,0c00,5c,57,3,7b,47,200,3600,70,,
54910,05:49:10,1254.5796,7741.2252,0db8,0,1,95,47,0c00,5c,57,3,7b,47,200,3600,68,,
54911,05:49:11,1254.5795,7741.2252,0d70,0,1,00b6,5f,0c00,5c,57,4,7b,47,200,3600,68,,
54911,05:49:11,1254.5794,7741.2251,0f10,0,1,00a7,5f,0c00,5c,57,4,7b,47,200,3600,5,,
54912,05:49:12,1254.5793,7741.2251,1154,32,2,01a1,85,0f00,5c,57,8,7b,47,200,3600,5,,
54912,05:49:12,1254.5792,7741.225,1334,39,2,251,85,0f00,5c,57,8,7b,48,400,3600,33,,
54913,05:49:13,1254.5792,7741.2249,1978,3f,2,02a6,85,1a00,67,57,0d,7b,48,400,3600,33,,
54913,05:49:13,1254.5793,7741.2236,1e84,41,2,344,85,1a00,67,57,0d,7b,4a,900,3700,3a,,
54914,05:49:14,1254.5795,7741.2214,2328,3f,2,03d4,73,28c8,87,57,11,7b,4a,09d5,372d,3a,,
54914,05:49:14,1254.5799,7741.2201,2754,3f,2,041a,73,28c8,87,57,11,7b,4c,0f6f,3743,5d,,
54915,05:49:15,1254.5806,7741.2183,2b18,40,2,431,6f,2a30,a8,57,15,7b,4c,0f6f,3743,5d,,
54915,05:49:15,1254.5811,7741.2171,2cec,0,1,244,6f,2a30,a8,57,15,7b,4e,0c00,3731,78,,
54916,05:49:16,1254.582,7741.2155,2198,0,1,0,0,19c8,81,57,16,7b,4e,0c00,3731,78,,
54916,05:49:16,1254.5826,7741.2144,1c88,45,2,038d,0,19c8,81,57,16,7a,4c,715,3734,74,,
54917,05:49:17,1254.5836,7741.2127,1e6c,50,2,038a,7b,2710,81,57,19,7a,4c,715,3734,74,,
54917,05:49:17,1254.5844,7741.2114,2100,51,2,03fd,7b,2710,81,57,19,7a,4b,0ad2,3727,7b,,
54918,05:49:18,1254.5855,7741.2093,239c,51,2,459,82,2aa8,95,57,1e,7a,4b,0ad2,3727,7b,,
54918,05:49:18,1254.5863,7741.2077,2638,5b,2,04ef,82,2aa8,95,57,1e,7a,4c,0.00E+00,3744,85,,
54919,05:49:19,1254.5875,7741.2051,289c,4a,2,468,78,2af8,a5,57,21,7a,4c,0.00E+00,3744,85,,
54919,05:49:19,1254.5884,7741.2033,2abc,48,2,455,78,2a00,a5,57,21,7a,4c,0c00,3700,87,,
54920,05:49:20,1254.5897,7741.2003,2c98,49,2,464,72,2900,a1,57,23,7a,4c,0c00,3700,87,,
54920,05:49:20,1254.5906,7741.1983,2bd0,0,1,103,72,2900,a1,57,23,7a,4c,0a00,3700,7a,,
54921,05:49:21,1254.5919,7741.1952,25d4,0,1,006e,0f,1200,76,57,23,7a,4c,0a00,3700,7a,,
54921,05:49:21,1254.5927,7741.1931,1f68,15,2,32,0f,1200,76,57,23,7a,4a,600,3700,76,,
54922,05:49:22,1254.594,7741.1899,1c6c,0,1,00aa,1f,1700,6d,57,24,7a,4a,600,3700,76,,
54922,05:49:22,1254.5948,7741.1878,1c80,1d,2,01cc,1f,1700,6d,57,24,7a,48,600,3700,6f,,
54923,05:49:23,1254.5961,7741.1845,1d14,2e,2,025a,57,1d00,6d,57,24,7a,48,600,3700,6f,,
54923,05:49:23,1254.597,7741.1823,1db0,18,2,022d,57,1d00,6d,57,24,7a,48,600,3700,7b,,
54924,05:49:24,1254.5983,7741.179,1e00,11,2,018d,3a,1700,6d,57,25,7a,48,600,3700,7b,,
54924,05:49:24,1254.5992,7741.1768,1df4,0a,1,016d,3a,1700,6d,57,25,7a,49,500,3700,7a,,
54925,05:49:25,1254.6004,7741.1737,1da0,14,2,00b5,1b,12e8,66,57,24,7a,49,05d7,3744,7a,,
54925,05:49:25,1254.6012,7741.1716,1d40,17,2,193,1b,12e8,66,57,24,7a,48,602,3723,77,,
54926,05:49:26,1254.6024,7741.1685,1d6c,16,2,018d,3c,17ac,67,57,24,7a,48,602,3723,77,,
54926,05:49:26,1254.6032,7741.1664,1d98,1a,2,01d3,3c,17ac,67,57,24,7a,48,065b,3734,79,,
54927,05:49:27,1254.6045,7741.1632,1dcc,11,2,193,3b,1824,69,57,25,7a,48,065b,3734,79,,
54927,05:49:27,1254.6053,7741.1611,1e00,10,2,017c,3b,1824,69,57,25,7a,48,05c6,3739,7c,,
54928,05:49:28,1254.6066,7741.1579,1d84,0,1,00db,20,14f0,66,57,24,7a,48,05c6,3739,7c,,
54928,05:49:28,1254.6074,7741.1557,1d64,0,1,0,20,14f0,66,57,24,7a,48,069d,3740,6c,,
54929,05:49:29,1254.6087,7741.1526,1c70,0,5,0,0,11f8,64,57,21,7a,48,069d,3740,6c,,
54929,05:49:29,1254.6095,7741.1506,1ad4,0,1,0,0,11f8,64,57,21,7a,49,660,3740,69,,
54930,05:49:30,1254.6106,7741.1476,1a30,0,1,0,0,11d0,63,57,1f,7a,49,660,3740,69,,
54930,05:49:30,1254.6114,7741.1456,19c0,23,2,00dd,0,1100,63,57,1f,7a,48,600,3700,69,,
54931,05:49:31,1254.6126,7741.1423,19c4,37,2,01bb,58,1800,68,57,20,7a,48,600,3700,69,,
54931,05:49:31,1254.6132,7741.14,1a54,2d,2,275,58,1800,68,57,20,7a,48,700,3700,75,,
54932,05:49:32,1254.6144,7741.1369,1b0c,1a,2,202,56,1a00,70,57,22,7a,48,700,3700,75,,
54932,05:49:32,1254.6152,7741.1349,1b84,15,2,01b2,56,1a00,70,57,22,7a,48,500,3700,6f,,
54933,05:49:33,1254.6164,7741.1321,1c34,4,2,0,0,1200,67,57,21,7a,48,500,3700,6f,,
54933,05:49:33,1254.6173,7741.1303,1a98,2,2,28,0,1200,67,57,21,7a,48,600,3700,6b,,
54934,05:49:34,1254.6186,7741.1278,19c8,0,1,0,0,1100,64,57,1f,7a,48,600,3700,6b,,
54934,05:49:34,1254.6193,7741.1261,1874,0,1,0,0,1100,64,57,1f,7a,48,400,3600,6d,,
54935,05:49:35,1254.6205,7741.1236,0.00E+00,0,1,31,1c,0d00,61,57,1f,7a,48,400,3600,6d,,
54935,05:49:35,1254.6212,7741.1219,0dd4,0,1,73,1c,0d00,61,57,1f,7a,48,200,3600,71,,
54936,05:49:36,1254.6223,7741.1194,0de4,0,1,77,40,0be0,5d,57,1e,7a,48,023c,36e1,71,,
54936,05:49:36,1254.6231,7741.1177,0dd8,0,5,007b,40,0be0,5d,57,1e,7a,45,241,36a0,70,,
54937,05:49:37,1254.624,7741.1153,0ddc,0,5,82,46,0c1c,5c,57,1d,7a,45,241,36a0,70,,
54937,05:49:37,1254.6247,7741.1137,0.00E+00,0,5,007f,46,0c1c,5c,57,1d,7a,46,248,36c1,6f,,
54938,05:49:38,1254.6257,7741.1113,0.00E+00,0,5,83,44,0bf4,5c,57,1b,7a,46,248,36c1,6f,,
54938,05:49:38,1254.6263,7741.1097,0dfc,0,5,82,44,0bf4,5c,57,1b,7a,46,257,36e6,70,,
54939,05:49:39,1254.6272,7741.1074,0.00E+00,0,5,82,43,0c1c,5c,57,15,7a,46,257,36e6,70,,
54939,05:49:39,1254.6275,7741.106,0.00E+00,0,5,82,43,0c1c,5c,57,15,7a,46,025c,36c3,6f,,
54940,05:49:40,1254.6279,7741.1042,0.00E+00,0,5,82,44,0c1c,5c,57,10,7a,46,025c,36c3,6f,,
54940,05:49:40,1254.6281,7741.103,0df0,0,5,84,44,0c1c,5c,57,10,7a,46,262,36e3,72,,
54941,05:49:41,1254.6283,7741.1017,0.00E+00,0,5,81,42,0c44,5c,57,0c,7a,46,262,36e3,72,,
54941,05:49:41,1254.6285,7741.1009,0.00E+00,0,1,85,42,0c00,5c,57,0c,7a,46,200,3600,6d,,
54942,05:49:42,1254.6288,7741.0997,0fb4,1d,2,010f,93,0c00,5b,57,0c,7a,46,200,3600,6d,,
54942,05:49:42,1254.6291,7741.0988,12f4,28,2,024d,93,0c00,5b,57,0c,7a,48,400,3700,5,,
54943,05:49:43,1254.6296,7741.0974,12e4,31,2,234,ab,1600,62,57,10,7a,48,400,3700,5,,
54943,05:49:43,1254.63,7741.0961,150c,41,2,246,ab,1600,62,57,10,7a,49,500,3600,33,,
54944,05:49:44,1254.6305,7741.0941,1780,45,2,285,8e,2000,6a,57,13,7a,49,500,3600,33,,
54944,05:49:44,1254.631,7741.0928,1980,26,2,026a,8e,2000,6a,57,13,7a,4a,700,3700,54,,
54945,05:49:45,1254.6318,7741.0911,1ac0,11,2,193,46,1600,71,57,15,7a,4a,700,3700,54,,
54945,05:49:45,1254.6324,7741.09,1b78,0f,2,179,46,1600,71,57,15,7a,4b,700,3700,74,,
54946,05:49:46,1254.6332,7741.0883,1bbc,1b,2,00df,29,1400,6d,57,15,7a,4b,700,3700,74,,
54946,05:49:46,1254.6338,7741.0872,1b58,1c,2,163,29,1400,6d,57,15,7a,4b,600,3700,7e,,
54947,05:49:47,1254.6346,7741.0855,1b68,0,1,102,2e,14b4,6b,57,16,7a,4b,693,370c,7e,,
54947,05:49:47,1254.6352,7741.0844,1540,0,5,005d,2e,14b4,6b,57,16,7a,49,3e07,36ef,7c,,
54948,05:49:48,1254.6359,7741.0828,1040,0,5,65,2b,0eec,63,57,13,7a,49,3e07,36ef,7c,,
54948,05:49:48,1254.6364,7741.0818,0e4c,0,5,79,2b,0eec,63,57,13,7a,47,243,36b6,6f,,
54949,05:49:49,1254.6369,7741.0803,0de4,0,5,007e,43,0bcc,5d,57,10,7a,47,243,36b6,6f,,
54949,05:49:49,1254.6373,7741.0797,0df0,0,5,80,43,0bcc,5d,57,10,7a,46,024d,36cc,71,,
54950,05:49:50,1254.6377,7741.0787,0e1c,0,5,007c,40,0c30,5c,57,0d,7a,46,024d,36cc,71,,
54950,05:49:50,1254.638,7741.0781,0e0c,0,5,83,40,0c30,5c,57,0d,7a,47,251,368d,72,,
54951,05:49:51,1254.6383,7741.0771,0df8,0,5,84,45,0bf4,5c,57,0a,7a,47,251,368d,72,,
54951,05:49:51,1254.6385,7741.0765,0.00E+00,0,5,80,45,0bf4,5c,57,0a,7a,47,252,36c1,70,,
54952,05:49:52,1254.6388,7741.0757,0e2c,0,5,83,43,0c6c,5c,57,7,7a,47,252,36c1,70,,
54952,05:49:52,1254.6389,7741.0752,0df4,0,5,85,43,0c00,5c,57,7,7a,47,200,3600,72,,
54953,05:49:53,1254.639,7741.0747,0e0c,0,5,83,45,0c00,5c,57,5,7a,47,200,3600,72,,
54953,05:49:53,1254.6391,7741.0744,0.00E+00,0,5,84,45,0c00,5c,57,5,7a,47,200,3600,70,,
54954,05:49:54,1254.6391,7741.0739,0.00E+00,0,1,87,44,0c00,5c,57,5,7a,47,200,3600,70,,
54954,05:49:54,1254.6391,7741.0736,0d9c,0,1,91,44,0c00,5c,57,5,7a,47,200,3600,6a,,
54955,05:49:55,1254.6389,7741.073,0d58,0,1,00af,5c,0c00,5c,57,6,7a,47,200,3600,6a,,
54955,05:49:55,1254.6388,7741.0726,0.00E+00,0,1,00a5,5c,0c00,5c,57,6,7a,47,200,3600,71,,
54956,05:49:56,1254.6389,7741.0722,0.00E+00,0,1,95,49,0c00,5c,57,6,7a,47,200,3600,71,,
54956,05:49:56,1254.639,7741.0719,0dd0,0,5,009f,49,0c00,5c,57,6,7a,48,200,3600,6f,,
54957,05:49:57,1254.6388,7741.0715,0.00E+00,0,5,009d,4e,0c00,5c,57,5,7a,48,200,3600,6f,,
54957,05:49:57,1254.6386,7741.0713,0ea4,0,5,84,4e,0c00,5c,57,5,7a,48,200,3600,71,,
54958,05:49:58,1254.6383,7741.0711,0.00E+00,0,1,007f,41,0c30,5c,57,3,7a,48,256,36aa,71,,
54958,05:49:58,1254.6382,7741.071,0df4,0,5,84,41,0c30,5c,57,3,7b,48,243,36a3,6e,,
54959,05:49:59,1254.638,7741.0708,0e2c,0,5,85,44,0c80,5c,57,3,7b,48,243,36a3,6e,,
54959,05:49:59,1254.6378,7741.0707,0.00E+00,0,5,87,44,0c80,5c,57,3,7b,48,239,36b1,71,,
55000,05:50:00,1254.6377,7741.0705,0e1c,0,5,85,45,0bf4,5c,57,2,7b,48,239,36b1,71,,
55000,05:50:00,1254.6375,7741.0704,0.00E+00,0,5,89,45,0bf4,5c,57,2,7b,48,265,36a4,71,,
55001,05:50:01,1254.6374,7741.0703,0e0c,0,1,86,45,0bf4,5b,57,2,7b,48,265,36a4,71,,
55001,05:50:01,1254.6372,7741.0702,0e2c,0,1,82,45,0bf4,5b,57,2,7b,48,025c,36f2,71,,
55002,05:50:02,1254.6372,7741.0702,0.00E+00,0,1,81,42,0b54,5b,57,2,7b,48,025c,36f2,71,,
55002,05:50:02,1254.6371,7741.0701,0e0c,0,5,83,42,0b54,5b,57,2,7b,48,024f,36d3,70,,
