Time (GMT),Time,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
1358,00:13:58,163c,0d,2,122,48,1300,60,57,11,75,54,400,3600,6a
1359,00:13:59,166c,0d,2,012c,48,1300,60,57,11,75,54,400,3600,6c
1359,00:13:59,1654,0e,2,012c,49,1400,60,57,12,75,54,400,3600,6c
1400,00:14:00,1708,14,2,143,49,1400,60,57,12,75,54,500,3600,69
1400,00:14:00,1738,15,2,016e,54,1500,62,57,12,75,54,500,3600,69
1401,00:14:01,1744,1a,2,176,54,1500,62,57,12,75,55,500,3600,69
1401,00:14:01,17f0,18,2,019f,58,1600,64,57,13,75,55,500,3600,69
1402,00:14:02,1870,11,2,018f,58,1600,64,57,13,75,55,500,3600,6d
1402,00:14:02,17d4,9,2,00d8,2f,1200,62,57,13,75,55,500,3600,6d
1403,00:14:03,1828,0c,2,00f3,2f,1200,62,57,13,75,55,500,3600,63
1403,00:14:03,17e0,1e,2,121,3f,1400,61,57,13,75,55,500,3600,63
1404,00:14:04,17d8,19,2,176,3f,1428,61,57,13,75,55,05d0,36c7,63
1404,00:14:04,18c4,1d,2,01b4,55,16d0,65,57,14,75,55,05d0,36c7,63
1405,00:14:05,19e4,1d,2,1e04,55,16d0,65,57,14,75,55,06c1,369b,63
1405,00:14:05,1abc,1c,2,01f9,56,19dc,6b,57,15,75,55,06c1,369b,63
1406,00:14:06,1bc4,21,2,01d5,56,19dc,6b,57,15,75,56,763,36c1,64
1406,00:14:06,1c88,21,2,021b,52,1b80,70,57,17,75,56,763,36c1,64
1407,00:14:07,1da8,20,2,243,52,1b80,70,57,17,75,56,873,36b6,6b
1407,00:14:07,1e34,16,2,204,47,1a2c,74,57,18,75,56,873,36b6,6b
1408,00:14:08,1edc,11,2,019b,47,1a2c,74,57,18,75,56,752,369f,6f
1408,00:14:08,1edc,10,2,192,38,17e8,6e,57,18,75,56,752,369f,6f
1409,00:14:09,1ee0,0c,2,165,38,17e8,6e,57,18,75,55,685,3693,6a
1409,00:14:09,1e70,0,1,43,0,1234,66,57,16,75,55,685,3693,6a
1410,00:14:10,1c30,0,1,54,0,1234,66,57,16,75,55,698,3658,68
1410,00:14:10,1ac4,0,5,001b,8,1180,63,57,14,75,55,698,3658,68
1411,00:14:11,1914,0,5,0,8,1100,63,57,14,75,54,500,3600,66
1411,00:14:11,1734,0,5,0,0,1100,61,57,11,75,54,500,3600,66
1412,00:14:12,155c,0,1,0,0,1100,61,57,11,75,54,400,3600,65
1412,00:14:12,1308,0,5,001f,10,0f00,5f,57,0f,75,54,400,3600,65
1413,00:14:13,0dc8,0,5,74,10,0f00,5f,57,0f,75,53,200,3600,67
1413,00:14:13,0.00E+00,0,5,88,46,0b00,5d,57,0c,75,53,200,3600,67
1414,00:14:14,0df8,0,5,008b,46,0b00,5d,57,0c,75,51,200,3600,68
1414,00:14:14,0.00E+00,0,5,008b,47,0b00,5c,57,0a,75,51,200,3600,68
1415,00:14:15,0e2c,0,5,008a,47,0b00,5c,57,0a,75,51,200,3600,67
1415,00:14:15,0e3c,0,1,008a,46,0b00,5c,57,9,75,51,200,3600,67
1416,00:14:16,0.00E+00,0,1,88,46,0b00,5c,57,9,75,52,200,3600,67
1416,00:14:16,0d34,0,1,00a1,54,0c00,5b,57,8,75,52,200,3600,67
1417,00:14:17,0d28,0,1,00cf,54,0c00,5b,57,8,75,52,200,3600,4c
1417,00:14:17,0d58,0,1,00ee,7b,0d00,5c,57,0a,75,52,200,3600,4c
1418,00:14:18,0de0,0,1,102,7b,0d0c,5c,57,0a,75,52,304,367b,35
1418,00:14:18,0.00E+00,0,1,00ec,6b,0dc0,5c,57,0b,75,52,304,367b,35
1419,00:14:19,0f20,0,1,00cc,6b,0dc0,5c,57,0b,75,52,034f,3683,3c
1419,00:14:19,0f44,0,1,00ac,4c,0e4c,5d,57,0b,75,52,034f,3683,3c
1420,00:14:20,0eec,0,1,008f,4c,0e4c,5d,57,0b,75,53,326,3692,49
1420,00:14:20,0f40,0f,2,009e,4b,0d5c,5c,57,0c,75,53,326,3692,49
1421,00:14:21,0fec,18,2,109,4b,0d5c,5c,57,0c,75,53,390,36b0,33
1421,00:14:21,10fc,1e,2,017c,87,13c4,5e,57,0e,75,53,390,36b0,33
1422,00:14:22,11fc,25,2,015a,87,13c4,5e,57,0e,75,53,428,36a9,33
1422,00:14:22,12e8,27,2,018d,77,1400,60,57,0f,75,53,428,36a9,33
1423,00:14:23,1468,2c,2,01ca,77,1400,60,57,0f,76,54,04f9,369d,33
1423,00:14:23,1608,2c,2,212,7b,1af4,64,57,12,76,54,04f9,369d,33
1424,00:14:24,17a4,1d,2,01fd,7b,1af4,64,57,12,76,54,641,3692,44
1424,00:14:24,1858,0f,2,149,45,152c,67,57,13,76,54,641,3692,44
1425,00:14:25,18bc,11,2,015f,45,1500,67,57,13,76,55,600,3600,5a
1425,00:14:25,1914,10,2,169,47,1500,68,57,14,76,55,600,3600,5a
1426,00:14:26,19e4,10,2,016e,47,1500,68,57,14,76,55,600,3600,67
1426,00:14:26,17f0,0,1,00be,25,1200,65,57,13,76,55,600,3600,67
1427,00:14:27,17bc,0,5,45,25,1200,65,57,13,76,54,500,3600,6c
1427,00:14:27,1098,0,5,80,3a,0f00,61,57,11,76,54,500,3600,6c
1428,00:14:28,0e4c,0,5,80,3a,0f00,61,57,11,76,53,200,3600,68
1428,00:14:28,0e2c,0,5,008f,48,0c00,5d,57,0f,76,53,200,3600,68
1429,00:14:29,0.00E+00,0,5,008f,48,0c00,5d,57,0f,76,51,200,3600,68
1429,00:14:29,0e0c,0,5,008f,4a,0b00,5c,57,0c,76,51,200,3600,68
1430,00:14:30,0.00E+00,0,5,008f,4a,0b00,5c,57,0c,76,51,200,3600,68
1430,00:14:30,0e0c,0,5,91,4a,0c00,5c,57,0a,76,51,200,3600,68
1431,00:14:31,0.00E+00,0,5,92,4a,0c00,5c,57,0a,76,52,200,3600,66
1431,00:14:31,0.00E+00,0,5,92,4b,0c00,5c,57,9,76,52,200,3600,66
1432,00:14:32,0e2c,0,5,93,4b,0c58,5c,57,9,76,52,02cb,363d,66
1432,00:14:32,0e2c,0,1,92,4a,0cbc,5c,57,9,76,52,02cb,363d,66
1433,00:14:33,0e2c,0,1,90,4a,0cbc,5c,57,9,76,52,02db,366d,64
1433,00:14:33,0d68,0,1,00aa,5c,0c30,5c,57,9,76,52,02db,366d,64
1434,00:14:34,0d3c,0,1,00da,5c,0c30,5c,57,9,76,52,02ba,3652,51
1434,00:14:34,0d54,0,1,00f9,81,0cf8,5c,57,0a,76,52,02ba,3652,51
1435,00:14:35,0dd8,0,1,00fd,81,0cf8,5c,57,0a,76,52,02ee,3655,3a
1435,00:14:35,0ea8,0,1,00eb,69,0.00E+00,5c,57,0c,76,52,02ee,3655,3a
1436,00:14:36,0f00,0,1,00cd,69,0.00E+00,5c,57,0c,76,53,335,3692,41
1436,00:14:36,0f20,0,1,00af,4d,0de8,5d,57,0b,76,53,335,3692,41
1437,00:14:37,0ecc,0,1,97,4d,0de8,5d,57,0b,76,53,318,368f,56
1437,00:14:37,0.00E+00,0,1,90,47,0c80,5c,57,0b,76,53,318,368f,56
1438,00:14:38,0.00E+00,0,1,90,47,0c80,5c,57,0b,76,53,02dc,3622,68
1438,00:14:38,0dd4,0,5,97,4e,0c44,5c,57,9,76,53,02dc,3622,68
1439,00:14:39,0.00E+00,0,5,93,4e,0c00,5c,57,9,76,53,200,3600,68
1439,00:14:39,0.00E+00,0,5,96,4c,0c00,5c,57,7,76,53,200,3600,68
1440,00:14:40,0.00E+00,0,5,96,4c,0c00,5c,57,7,76,53,200,3600,66
1440,00:14:40,0.00E+00,0,5,99,4d,0c00,5c,57,5,76,53,200,3600,66
1441,00:14:41,0.00E+00,0,1,94,4d,0c00,5c,57,5,76,53,200,3600,68
1441,00:14:41,0dec,0,5,95,4d,0c00,5c,57,6,76,53,200,3600,68
1442,00:14:42,0.00E+00,0,5,95,4d,0c00,5c,57,6,76,53,200,3600,67
1442,00:14:42,0.00E+00,0,1,92,49,0c00,5c,57,6,76,53,200,3600,67
1443,00:14:43,0dc8,0,1,95,49,0c00,5c,57,6,76,53,200,3600,5a
1443,00:14:43,0d50,0,1,00cf,6e,0c00,5c,57,6,76,53,200,3600,5a
1444,00:14:44,0d9c,0,1,00ec,6e,0c00,5c,57,6,76,53,200,3600,3e
1444,00:14:44,0d84,0,1,114,95,0.00E+00,5c,57,8,76,53,200,3600,3e
1445,00:14:45,0c20,0,1,1e05,95,0.00E+00,5c,57,8,76,53,200,3600,5
1445,00:14:45,0d1c,0,1,01fb,ff,1100,5d,57,0b,76,53,200,3600,5
1446,00:14:46,0eac,0,1,01d2,ff,1194,5d,57,0b,76,53,346,3694,33
1446,00:14:46,1028,0,1,016f,8a,125c,5e,57,0d,76,53,346,3694,33
1447,00:14:47,112c,0,2,00fd,8a,125c,5e,57,0d,76,53,03cf,36a9,32
1447,00:14:47,1134,0f,2,146,79,11e4,5e,57,0e,76,53,03cf,36a9,32
1448,00:14:48,1274,0e,2,176,79,11e4,5e,57,0e,76,53,450,36b4,3e
1448,00:14:48,1278,8,2,0.00E+00,4a,1158,5f,57,0f,76,53,450,36b4,3e
1449,00:14:49,12ec,0e,2,0.00E+00,4a,1158,5f,57,0f,76,54,432,36af,44
1449,00:14:49,1284,0e,2,010c,56,1108,5f,57,0f,76,54,432,36af,44
1450,00:14:50,12e8,0e,2,114,56,1108,5f,57,0f,76,54,044d,36b3,51
1450,00:14:50,11cc,0,1,00a8,3d,1004,5f,57,0e,76,54,044d,36b3,51
1451,00:14:51,12d0,0,5,00d7,3d,1004,5f,57,0e,76,54,433,3660,6f
1451,00:14:51,11bc,0,5,00be,42,1018,5f,57,9,76,54,433,3660,6f
1452,00:14:52,1040,0,5,00a0,42,1018,5f,57,9,76,53,02ff,3656,66
1452,00:14:52,0.00E+00,0,5,008f,45,0ca8,5d,57,8,76,53,02ff,3656,66
1453,00:14:53,0.00E+00,0,1,93,45,0c00,5d,57,8,76,53,200,3600,68
1453,00:14:53,0d98,0,1,00a4,52,0c00,5c,57,8,76,53,200,3600,68
1454,00:14:54,0cac,0,1,113,52,0c00,5c,57,8,76,53,200,3600,41
1454,00:14:54,0d60,0,1,123,97,0.00E+00,5c,57,0b,76,53,200,3600,41
1455,00:14:55,0.00E+00,0,1,121,97,0.00E+00,5c,57,0b,76,53,300,3600,33
1455,00:14:55,0f44,0,1,103,6a,0f00,5d,57,0c,76,53,300,3600,33
1456,00:14:56,0fbc,0,1,00bc,6a,0f00,5d,57,0c,76,53,300,3600,45
1456,00:14:56,0f5c,0,5,95,41,0d00,5d,57,0b,76,53,300,3600,45
1457,00:14:57,0.00E+00,0,5,96,41,0d00,5d,57,0b,76,53,200,3600,57
1457,00:14:57,0e1c,0,5,95,4b,0c00,5c,57,8,76,53,200,3600,57
1458,00:14:58,0.00E+00,0,5,97,4b,0c00,5c,57,8,76,53,200,3600,69
1458,00:14:58,0.00E+00,0,5,96,4d,0c00,5c,57,6,76,53,200,3600,69
1459,00:14:59,0e1c,0,5,97,4d,0c00,5c,57,6,76,53,200,3600,6a
1459,00:14:59,0.00E+00,0,1,97,4b,0c00,5c,57,6,76,53,200,3600,6a
1500,00:15:00,0dec,0,1,95,4b,0c6c,5c,57,6,76,53,02ae,3680,62
1500,00:15:00,0d70,0,1,00bb,64,0cbc,5c,57,6,76,53,02ae,3680,62
1501,00:15:01,0d5c,0,2,0.00E+00,64,0cbc,5c,57,6,77,53,02c1,368e,45
1501,00:15:01,0.00E+00,4,2,015e,9f,0f8c,5c,57,9,77,53,02c1,368e,45
1502,00:15:02,0bc4,6,2,1e03,9f,0f8c,5c,57,9,77,53,027d,3671,5
1502,00:15:02,0de8,6,2,1e06,d3,1194,5d,57,0b,77,53,027d,3671,5
1503,00:15:03,0ef4,7,2,01d9,d3,1194,5d,57,0b,77,53,360,36ac,5
1503,00:15:03,10ac,0d,2,1e09,ae,1608,5e,57,0e,77,53,360,36ac,5
1504,00:15:04,11f8,0d,2,01d7,ae,1608,5e,57,0e,77,54,044f,368e,33
1504,00:15:04,1310,0f,2,016d,6a,1388,60,57,0f,77,54,044f,368e,33
1505,00:15:05,1378,2c,2,013e,6a,1388,60,57,0f,77,54,046d,36b9,32
1505,00:15:05,13d4,27,2,01a4,73,1608,61,57,10,77,54,046d,36b9,32
1506,00:15:06,1514,24,2,01dd,73,1608,61,57,10,77,54,554,3698,33
1506,00:15:06,161c,1f,2,1e00,71,18d8,65,57,11,77,54,554,3698,33
1507,00:15:07,1494,0,1,96,71,1800,65,57,11,77,55,400,3600,4d
1507,00:15:07,1288,0,1,00c6,41,1000,61,57,12,77,55,400,3600,4d
1508,00:15:08,1160,19,2,014f,41,1000,61,57,12,77,55,400,3600,53
1508,00:15:08,1194,1d,2,022e,cb,1400,62,57,14,77,55,400,3600,53
1509,00:15:09,0fdc,1c,2,01b0,cb,1400,62,57,14,77,53,300,3600,34
1509,00:15:09,1118,2,2,013a,74,1200,61,57,14,77,53,300,3600,34
1510,00:15:10,1154,0,1,72,74,1200,61,57,14,77,53,300,3600,57
1510,00:15:10,108c,0,1,60,29,0.00E+00,5e,57,14,77,53,300,3600,57
1511,00:15:11,1054,0,1,59,29,0.00E+00,5e,57,14,77,53,300,3600,6c
1511,00:15:11,1004,0,1,56,27,0d00,5d,57,13,77,53,300,3600,6c
1512,00:15:12,0ef8,0,5,87,27,0d00,5d,57,13,77,53,200,3600,65
1512,00:15:12,0.00E+00,0,5,91,49,0c00,5c,57,11,77,53,200,3600,65
1513,00:15:13,0df8,0,5,92,49,0c00,5c,57,11,77,52,200,3600,6a
1513,00:15:13,0e0c,0,5,91,4b,0c00,5c,57,0c,77,52,200,3600,6a
1514,00:15:14,0e1c,0,5,93,4b,0c1c,5c,57,0c,77,52,02c3,365b,68
1514,00:15:14,0.00E+00,0,5,92,4a,0c58,5c,57,8,77,52,02c3,365b,68
1515,00:15:15,0dd8,0,5,009a,4a,0c58,5c,57,8,77,53,02ae,364e,65
1515,00:15:15,0df0,0,5,009d,51,0c08,5c,57,7,77,53,02ae,364e,65
1516,00:15:16,0.00E+00,0,5,009d,51,0c08,5c,57,7,77,53,02cd,3663,67
1516,00:15:16,0e2c,0,5,00a1,51,0ce4,5c,57,7,77,53,02cd,3663,67
1517,00:15:17,0.00E+00,0,1,009e,51,0ce4,5c,57,7,77,53,02b5,3680,66
1517,00:15:17,0dfc,0,1,009e,51,0c30,5c,57,7,77,53,02b5,3680,66
1518,00:15:18,0d4c,0,1,00bd,51,0c30,5c,57,7,77,53,02b5,3665,59
1518,00:15:18,0d44,0,1,00f2,81,0d34,5c,57,0a,77,53,02b5,3665,59
1519,00:15:19,0da0,0,1,00fd,81,0d34,5c,57,0a,77,53,02fb,3696,3d
1519,00:15:19,0efc,0,1,0.00E+00,66,0.00E+00,5c,57,0c,77,53,02fb,3696,3d
1520,00:15:20,1000,0d,2,153,66,0.00E+00,5c,57,0c,77,53,387,368a,33
1520,00:15:20,1198,8,2,016e,78,1284,5e,57,0e,77,53,387,368a,33
1521,00:15:21,1220,0,2,00c4,78,1200,5e,57,0e,77,53,300,3600,47
1521,00:15:21,1280,0c,2,00bf,3f,1000,5e,57,0e,77,53,300,3600,47
1522,00:15:22,127c,10,2,00d3,3f,1000,5e,57,0e,77,53,400,3600,50
1522,00:15:22,1330,0f,2,00ef,4c,1100,5e,57,0e,77,53,400,3600,50
1523,00:15:23,1264,8,2,008e,4c,1100,5e,57,0e,77,53,400,3600,66
1523,00:15:23,1300,11,2,0.00E+00,48,1100,5f,57,0e,77,53,400,3600,66
1524,00:15:24,11fc,0,1,001f,48,1100,5f,57,0e,77,53,400,3600,63
1524,00:15:24,1240,0,1,005c,21,0.00E+00,5e,57,0e,77,53,400,3600,63
1525,00:15:25,1164,0,1,60,21,0.00E+00,5e,57,0e,77,53,300,3600,6a
1525,00:15:25,108c,1,2,58,22,0.00E+00,5d,57,0c,77,53,300,3600,6a
1526,00:15:26,0fdc,0,1,73,22,0.00E+00,5d,57,0c,77,53,300,3600,69
1526,00:15:26,0fbc,0,2,79,36,0d00,5c,57,0b,77,53,300,3600,69
1527,00:15:27,0f3c,7,2,00a0,36,0d00,5c,57,0b,77,53,300,3600,58
1527,00:15:27,0ee0,15,2,00c4,54,0d00,5c,57,0c,77,53,300,3600,58
1528,00:15:28,10ac,18,2,012e,54,0d20,5c,57,0c,77,53,03d7,368a,33
1528,00:15:28,1208,19,2,014f,6e,1284,5e,57,0f,77,53,03d7,368a,33
1529,00:15:29,1334,1a,2,014f,6e,1284,5e,57,0f,77,53,487,368a,33
1529,00:15:29,1458,27,2,019c,6d,161c,60,57,10,77,53,487,368a,33
1530,00:15:30,158c,20,2,01d3,6d,161c,60,57,10,77,54,059d,369f,34
1530,00:15:30,1740,17,2,01df,64,1798,65,57,13,77,54,059d,369f,34
1531,00:15:31,1824,0f,2,158,64,1798,65,57,13,77,55,064a,36e4,54
1531,00:15:31,18c4,0e,2,150,45,14f0,66,57,14,77,55,064a,36e4,54
1532,00:15:32,1980,0f,2,159,45,14f0,66,57,14,77,55,696,3698,6b
1532,00:15:32,19f4,0f,2,015d,42,157c,68,57,15,77,55,696,3698,6b
1533,00:15:33,1a3c,0d,2,153,42,157c,68,57,15,77,55,5e00,369c,6e
1533,00:15:33,1acc,0d,2,150,3c,15e0,66,57,15,77,55,5e00,369c,6e
1534,00:15:34,1b0c,0d,2,155,3c,15e0,66,57,15,77,54,5e08,36c1,6f
1534,00:15:34,1ba0,0c,2,159,3a,15f4,66,57,16,77,54,5e08,36c1,6f
1535,00:15:35,1bec,0c,2,150,3a,1500,66,57,16,77,54,600,3600,6c
1535,00:15:35,1aa0,8,2,00b0,1b,1300,64,57,15,77,54,600,3600,6c
1536,00:15:36,1b04,0f,2,00ef,1b,1300,64,57,15,77,54,500,3600,6c
1536,00:15:36,1b9c,0d,2,134,35,1500,64,57,15,77,54,500,3600,6c
1537,00:15:37,1b68,0e,2,140,35,1500,64,57,15,77,54,500,3600,6d
1537,00:15:37,1bac,14,2,161,3c,1600,65,57,16,77,54,500,3600,6d
1538,00:15:38,1c04,14,2,181,3c,1600,65,57,16,77,54,600,3600,70
1538,00:15:38,1c58,6,2,017b,36,1500,68,57,16,77,54,600,3600,70
1539,00:15:39,1bdc,6,2,00ab,36,1500,68,57,16,77,55,500,3600,6f
1539,00:15:39,1a70,5,2,006b,15,1200,62,57,14,77,55,500,3600,6f
1540,00:15:40,1978,0a,2,93,15,1200,62,57,14,77,54,500,3600,6d
1540,00:15:40,18b8,0a,2,00dc,2d,1200,61,57,13,77,54,500,3600,6d
1541,00:15:41,1868,8,2,00ba,2d,1200,61,57,13,76,53,400,3600,6d
1541,00:15:41,1804,8,2,00ba,28,1200,60,57,12,76,53,400,3600,6d
1542,00:15:42,1738,0,1,88,28,1248,60,57,12,76,53,537,36a5,68
1542,00:15:42,1660,0,1,004c,15,1090,5f,57,11,76,53,537,36a5,68
1543,00:15:43,1554,0,1,26,15,1090,5f,57,11,76,53,04cf,3683,68
1543,00:15:43,1428,8,2,0,3,0fdc,5e,57,0f,76,53,04cf,3683,68
1544,00:15:44,1364,20,2,00a5,3,0fdc,5e,57,0f,76,53,048e,3695,5a
1544,00:15:44,1338,20,2,149,66,1248,5f,57,10,76,53,048e,3695,5a
1545,00:15:45,14b4,19,2,172,66,1248,5f,57,10,76,52,510,36b4,5d
1545,00:15:45,15c0,14,2,017f,5e,1590,62,57,11,76,52,510,36b4,5d
1546,00:15:46,1668,0a,2,00fd,5e,1590,62,57,11,76,53,491,36c3,6a
1546,00:15:46,16dc,0f,2,107,3d,139c,61,57,12,76,53,491,36c3,6a
1547,00:15:47,1708,0d,2,125,3d,139c,61,57,12,76,53,050a,36d5,71
1547,00:15:47,166c,8,2,00c6,2f,125c,60,57,12,76,53,050a,36d5,71
1548,00:15:48,16b8,7,2,00a3,2f,125c,60,57,12,76,53,489,369e,6c
1548,00:15:48,1648,7,2,00a6,28,11bc,5f,57,11,76,53,489,369e,6c
1549,00:15:49,15e4,0c,2,00bb,28,1100,5f,57,11,76,53,400,3600,6a
1549,00:15:49,1614,16,2,00f7,40,1300,5f,57,11,76,53,400,3600,6a
1550,00:15:50,162c,19,2,013e,40,1300,5f,57,11,76,53,500,3600,68
1550,00:15:50,16cc,1c,2,188,59,1500,62,57,12,76,53,500,3600,68
1551,00:15:51,17f0,18,2,01a9,59,1500,62,57,12,76,53,500,3600,6f
1551,00:15:51,18cc,0e,2,155,46,1500,65,57,14,76,53,500,3600,6f
1552,00:15:52,1978,0d,2,149,46,1500,65,57,14,76,54,500,3600,6f
1552,00:15:52,19c4,0a,2,010c,33,1400,63,57,14,76,54,500,3600,6f
1553,00:15:53,1a30,0a,2,113,33,1400,63,57,14,76,53,500,3600,6f
1553,00:15:53,1a5c,9,2,011b,34,1400,63,57,14,76,53,500,3600,6f
1554,00:15:54,19c4,0,1,006a,34,1400,63,57,14,76,53,600,3600,68
1554,00:15:54,1800,0,1,49,11,1100,61,57,12,76,53,600,3600,68
1555,00:15:55,1714,1,2,10,11,1100,61,57,12,76,54,500,3600,69
1555,00:15:55,15b0,1,2,000e,7,1000,5f,57,10,76,54,500,3600,69
1556,00:15:56,14d0,1,2,000d,7,1090,5f,57,10,76,53,495,36ba,66
1556,00:15:56,1390,1,2,000e,9,0f78,5e,57,0f,76,53,495,36ba,66
1557,00:15:57,12fc,1,1,66,9,0f78,5e,57,0f,76,52,435,36a0,63
1557,00:15:57,11fc,1c,2,00c0,42,102c,5e,57,0e,76,52,435,36a0,63
1558,00:15:58,1214,1a,2,00fa,42,102c,5e,57,0e,76,52,432,36ae,54
1558,00:15:58,1384,1d,2,149,5f,1270,5f,57,10,76,52,432,36ae,54
1559,00:15:59,1480,26,2,018a,5f,1270,5f,57,10,76,52,505,36c5,46
1559,00:15:59,1610,2f,2,01f3,73,18c4,63,57,12,76,52,505,36c5,46
1600,00:16:00,1848,30,2,249,73,18c4,63,57,12,76,53,693,36a6,3b
1600,00:16:00,1a34,31,2,294,74,2044,6c,57,16,76,53,693,36a6,3b
1601,00:16:01,1c98,32,2,02d0,74,2044,6c,57,16,76,54,854,36aa,36
1601,00:16:01,1e3c,2d,2,02f1,67,2364,78,57,19,76,54,854,36aa,36
1602,00:16:02,1fd4,2d,2,300,67,2364,78,57,19,76,55,0a37,36b7,47
1602,00:16:02,1ed8,0,1,00df,20,19c8,79,57,1a,76,55,0a37,36b7,47
1603,00:16:03,1630,0,1,005e,20,1900,79,57,1a,76,55,400,3600,48
1603,00:16:03,13a0,1c,2,116,58,1100,65,57,1a,76,55,400,3600,48
1604,00:16:04,160c,31,2,230,58,1100,65,57,1a,76,52,500,3600,40
1604,00:16:04,16f0,2e,2,245,81,1c00,69,57,1c,76,52,500,3600,40
1605,00:16:05,17b4,2d,2,254,81,1c00,69,57,1c,76,53,600,3600,3f
1605,00:16:05,1898,2e,2,026a,79,1e00,6e,57,1f,76,53,600,3600,3f
1606,00:16:06,19a4,2e,2,282,79,1e00,6e,57,1f,76,53,700,3600,41
1606,00:16:06,1a6c,2d,2,260,66,2000,73,57,21,76,53,700,3600,41
1607,00:16:07,1ad4,0f,2,1e09,66,2000,73,57,21,76,53,700,3600,53
1607,00:16:07,1ac8,0,1,0,4,1200,6c,57,20,76,53,700,3600,53
1608,00:16:08,1a18,1,2,0,4,1200,6c,57,20,76,53,600,3600,58
1608,00:16:08,1998,4,2,001b,9,1100,64,57,1f,76,53,600,3600,58
1609,00:16:09,191c,0c,2,41,9,1100,64,57,1f,76,53,600,3600,6c
1609,00:16:09,18f4,0f,2,00fd,33,1300,64,57,1e,76,53,600,3600,6c
1610,00:16:10,18e4,10,2,130,33,139c,64,57,1e,76,52,590,3693,74
1610,00:16:10,1864,5,2,19,15,125c,62,57,1d,76,52,590,3693,74
1611,00:16:11,1800,9,2,53,15,125c,62,57,1d,76,52,04c1,3698,6b
1611,00:16:11,1788,0d,2,00d2,32,1220,60,57,1e,76,52,04c1,3698,6b
1612,00:16:12,1790,0f,2,130,32,1220,60,57,1e,76,52,050a,36e9,6e
1612,00:16:12,1800,0d,2,013b,44,152c,62,57,1d,76,52,050a,36e9,6e
1613,00:16:13,1754,0,1,00a6,44,152c,62,57,1d,76,52,524,368f,68
1613,00:16:13,1728,0,1,0,4,1e01,60,57,1c,76,52,524,368f,68
1614,00:16:14,1648,0,5,0,4,1e01,60,57,1c,76,52,516,36a1,66
1614,00:16:14,1514,0,5,0,0,102c,5f,57,18,76,52,516,36a1,66
1615,00:16:15,13dc,0,5,0,0,102c,5f,57,18,76,52,044f,3664,5
1615,00:16:15,1258,0,5,6,4,0ed8,5e,57,15,76,52,044f,3664,5
1616,00:16:16,114c,0,5,30,4,0ed8,5e,57,15,76,51,03b5,3659,4c
1616,00:16:16,1054,0,5,003b,1c,0.00E+00,5d,57,13,76,51,03b5,3659,4c
1617,00:16:17,0f38,0,5,004b,1c,0.00E+00,5d,57,13,76,50,200,3600,6b
1617,00:16:17,0ecc,0,5,65,32,0c00,5c,57,11,76,50,200,3600,6b
1618,00:16:18,0.00E+00,0,5,96,32,0c00,5c,57,11,76,50,200,3600,6c
1618,00:16:18,0db8,0,5,00ab,55,0b00,5c,57,10,76,50,200,3600,6c
1619,00:16:19,1220,0,5,0.00E+00,55,0b00,5c,57,10,76,50,400,3600,6f
1619,00:16:19,1040,0,5,81,36,0.00E+00,5c,57,0e,76,50,400,3600,6f
1620,00:16:20,0.00E+00,0,5,008e,36,0.00E+00,5c,57,0e,76,51,200,3600,6b
1620,00:16:20,0.00E+00,0,5,90,4a,0c00,5c,57,0b,76,51,200,3600,6b
1621,00:16:21,0dfc,0,5,92,4a,0c00,5c,57,0b,76,50,200,3600,6a
1621,00:16:21,0.00E+00,0,5,94,4b,0b00,5b,57,0a,76,50,200,3600,6a
1622,00:16:22,0e1c,0,5,93,4b,0b00,5b,57,0a,76,50,200,3600,6a
1622,00:16:22,0.00E+00,0,1,92,4a,0c00,5b,57,0a,76,50,200,3600,6a
1623,00:16:23,0.00E+00,0,1,008f,4a,0c00,5b,57,0a,76,50,200,3600,69
1623,00:16:23,0.00E+00,0,1,008f,4a,0c00,5b,57,0a,76,50,200,3600,69
1624,00:16:24,0da0,0,1,00a9,4a,0c1c,5b,57,0a,76,51,02ae,3682,66
1624,00:16:24,0e3c,0,1,00b3,51,0c94,5c,57,0b,76,51,02ae,3682,66
1625,00:16:25,0e7c,0,1,00a8,51,0c94,5c,57,0b,76,51,02cd,366c,69
1625,00:16:25,0.00E+00,0,5,00a4,4e,0c80,5c,57,0b,76,51,02cd,366c,69
1626,00:16:26,0.00E+00,0,5,98,4e,0c80,5c,57,0b,76,51,02cf,364a,6a
1626,00:16:26,0.00E+00,0,5,95,4a,0c80,5c,57,0b,76,51,02cf,364a,6a
1627,00:16:27,0.00E+00,0,5,93,4a,0c80,5c,57,0b,76,51,02b5,3662,6a
1627,00:16:27,0.00E+00,0,5,93,4b,0c6c,5c,57,0a,76,51,02b5,3662,6a
1628,00:16:28,0e1c,0,5,94,4b,0c6c,5c,57,0a,77,51,02b3,366e,67
1628,00:16:28,0.00E+00,0,5,93,4b,0c80,5c,57,0a,77,51,02b3,366e,67
1629,00:16:29,0e1c,0,5,96,4b,0c80,5c,57,0a,77,52,02c5,3660,69
1629,00:16:29,0.00E+00,0,5,95,4c,0c1c,5c,57,9,77,52,02c5,3660,69
1630,00:16:30,0e4c,0,1,91,4c,0c1c,5c,57,9,77,52,02c3,36a7,67
